"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"57" "2003-10-01" "204783" 0 0 1 1 9.04808696297342e-07
"58" "2003-10-01" "94191" 105.40012638938 1 3 4 9.03438668259128e-07
"59" "2003-10-01" "45042" 0 1 1 2 9.01769361664522e-07
"60" "2003-10-01" "212983" 2025.09656608376 10 28 38 9.03703194952275e-07
"61" "2003-10-01" "245751" 24.3849398120393 4 2 6 9.03022597237473e-07
"62" "2003-10-01" "323570" 0 3 0 3 2.26649441309127e-07
"63" "2003-10-01" "204791" 0 0 2 2 9.03957253669389e-07
"64" "2003-10-01" "278515" 0 0 3 3 9.05018326621114e-07
"65" "2003-10-01" "323572" 15.2586330719268 1 3 4 9.02673719557329e-07
"66" "2003-10-01" "208890" 0 0 2 2 2.26865349289832e-07
"67" "2003-10-01" "45053" 0 4 0 4 2.26649441309127e-07
"68" "2003-10-01" "176125" 3281.65712305788 19 18 37 9.03406021381814e-07
"69" "2003-10-01" "225278" 0 1 0 1 2.26649441309127e-07
"70" "2003-10-01" "212989" 0 1 0 1 2.26649441309127e-07
"71" "2003-10-01" "208897" 1 2 1 3 2.26757369614512e-07
"72" "2003-10-01" "229388" 0 8 2 10 2.2686540075773e-07
"73" "2003-10-01" "319502" 0 0 6 6 9.05074845164321e-07
"74" "2003-10-01" "294921" 0 0 1 1 9.03884534174066e-07
"75" "2003-10-01" "229391" 0 0 3 3 2.26973534885832e-07
"76" "2003-10-01" "319500" 0.238246606334842 38 9 47 8.99845406559153e-07
"77" "2003-10-01" "221204" 0 4 0 4 2.26649441309127e-07
"78" "2003-10-01" "40979" 2043.40261434963 3 4 7 9.0295655063374e-07
"79" "2003-10-01" "188440" 0 0 1 1 9.0420982008033e-07
"80" "2003-10-01" "270355" 0 6 0 6 2.26649441309127e-07
"81" "2003-10-01" "102425" 897.245678522555 1 4 5 9.02159860923036e-07
"82" "2003-10-01" "204826" 0.441989524021531 5 4 9 9.03060109487008e-07
"83" "2003-10-01" "217123" 0 2 1 3 9.02917416464338e-07
"84" "2003-10-01" "237607" 52448.5602469668 81 132 213 9.04538612944309e-07
"85" "2003-10-01" "323618" 238.559388760997 4 2 6 9.03052769888608e-07
"86" "2003-10-01" "307245" 0 2 0 2 2.26649441309127e-07
"87" "2003-10-01" "315439" 34802.970611373 64 106 170 9.04402813778034e-07
"88" "2003-10-01" "98348" 3131.27137931711 6 7 13 9.03212637028647e-07
"89" "2003-10-01" "323631" 0 1 0 1 2.26649441309127e-07
"90" "2003-10-01" "102443" 33191.0441581252 28 42 70 9.04186110435483e-07
"91" "2003-10-01" "131119" 0 0 1 1 9.03583975480345e-07
"92" "2003-10-01" "45108" 13918.0390981478 31 30 61 9.04043878673695e-07
"93" "2003-10-01" "327730" 0 0 1 1 2.26757369614512e-07
"94" "2003-10-01" "278590" 6431.38063041489 7 14 21 9.04089649529647e-07
"95" "2003-10-01" "204859" 1.38481794897484 2 7 9 9.03285248448608e-07
"96" "2003-10-01" "204858" 406.157849074732 5 11 16 9.03908228005427e-07
"97" "2003-10-01" "311360" 1831.1075126668 8 4 12 9.0342805776519e-07
"98" "2003-10-01" "299072" 17.7719261578683 5 1 6 9.02527075812274e-07
"99" "2003-10-01" "49213" 0 7 0 7 2.26649441309127e-07
"100" "2003-10-01" "299065" 0 0 3 3 9.02782918624953e-07
"101" "2003-10-01" "188483" 0 19 0 19 2.26649441309127e-07
"102" "2003-10-01" "307269" 2.33333333333333 5 4 9 9.02908448694936e-07
"103" "2003-10-01" "168004" 0 4 0 4 2.26649441309127e-07
"104" "2003-10-01" "327758" 0 0 1 1 9.04701462088033e-07
"105" "2003-10-01" "319566" 844.297357517418 10 10 20 9.03453360123737e-07
"106" "2003-10-01" "196686" 1627.88056224803 3 4 7 9.02301500437165e-07
"107" "2003-10-01" "200788" 501.201777622828 5 1 6 9.03094362523751e-07
"108" "2003-10-01" "41046" 9.34117374995305 7 1 8 9.02439926830171e-07
"109" "2003-10-01" "319581" 32.7014955522595 5 6 11 9.01437702992503e-07
"110" "2003-10-01" "274526" 5119.00989721815 37 12 49 9.03131880736016e-07
"111" "2003-10-01" "200795" 0 0 2 2 9.04811152340339e-07
"112" "2003-10-01" "254043" 1578 2 1 3 9.03917215645722e-07
"113" "2003-10-01" "36959" 43967.7719275721 105 99 204 9.04520613120252e-07
"114" "2003-10-01" "41055" 444.313500016653 3 8 11 9.03467236212412e-07
"115" "2003-10-01" "213086" 242.736639642883 7 21 28 9.03434587270426e-07
"116" "2003-10-01" "299099" 0 2 0 2 2.26649441309127e-07
"117" "2003-10-01" "200803" 7455.61350430179 17 17 34 9.03189795400416e-07
"118" "2003-10-01" "36965" 0 8 4 12 8.98414478128998e-07
"119" "2003-10-01" "204904" 0 0 10 10 9.05313283661811e-07
"120" "2003-10-01" "331874" 0 0 2 2 9.03887802214887e-07
"121" "2003-10-01" "200807" 0 3 0 3 2.26649441309127e-07
"122" "2003-10-01" "225391" 1 1 1 2 2.26757369614512e-07
"123" "2003-10-01" "245870" 1114.49908350849 3 2 5 9.03308910871413e-07
"124" "2003-10-01" "36978" 7649.72249640393 60 33 93 9.03626433603337e-07
"125" "2003-10-01" "258168" 2495.44576315638 15 6 21 9.03117199325191e-07
"126" "2003-10-01" "41077" 211.673722510275 5 6 11 9.03042983942993e-07
"127" "2003-10-01" "122998" 0 1 0 1 2.26649441309127e-07
"128" "2003-10-01" "221302" 3186.19327530801 7 12 19 9.0284812469416e-07
"129" "2003-10-01" "65657" 0 1 0 1 2.26649441309127e-07
"130" "2003-10-01" "102523" 0 0 2 2 2.27298246666785e-07
"131" "2003-10-01" "254073" 2.22961419416251 1 2 3 9.0131664335261e-07
"132" "2003-10-01" "196729" 1577 1 1 2 9.05114985807797e-07
"133" "2003-10-01" "221312" 0 1 4 5 8.99528107554777e-07
"134" "2003-10-01" "331900" 0 5 0 5 2.26649441309127e-07
"135" "2003-10-01" "180350" 16365.1768921242 78 82 160 9.0398585442935e-07
"136" "2003-10-01" "245890" 176.801215883444 2 3 5 9.03619901324707e-07
"137" "2003-10-01" "90245" 1096.58363479126 5 6 11 9.03557849387749e-07
"138" "2003-10-01" "258187" 0 2 0 2 2.26649441309127e-07
"139" "2003-10-01" "249993" 0 3 0 3 2.26649441309127e-07
"140" "2003-10-01" "196745" 0 1 0 1 2.26649441309127e-07
"141" "2003-10-01" "315529" 0 19 0 19 2.26649441309127e-07
"142" "2003-10-01" "45197" 3742.99175930384 11 24 35 9.03219163420346e-07
"143" "2003-10-01" "209038" 1040.59025688054 25 14 39 9.03056847428546e-07
"144" "2003-10-01" "45199" 19143.6094845988 30 25 55 9.03575810914112e-07
"145" "2003-10-01" "336011" 0 6 0 6 2.26649441309127e-07
"146" "2003-10-01" "123026" 0 1 0 1 2.26649441309127e-07
"147" "2003-10-01" "241812" 0 0 1 1 2.26757369614512e-07
"148" "2003-10-01" "37011" 119539.267292592 142 148 290 9.04676908212386e-07
"149" "2003-10-01" "139410" 3773.25715862966 32 8 40 9.03156350814828e-07
"150" "2003-10-01" "225432" 0 6 0 6 2.26649441309127e-07
"151" "2003-10-01" "266385" 0 4 0 4 2.26649441309127e-07
"152" "2003-10-01" "37019" 104219.967932824 93 182 275 9.0454188571656e-07
"153" "2003-10-01" "102561" 0 1 2 3 9.01959687813713e-07
"154" "2003-10-01" "315554" 32.3055692935522 3 4 7 9.03260771384699e-07
"155" "2003-10-01" "331937" 0 0 1 1 9.04266237682763e-07
"156" "2003-10-01" "168101" 0 2 4 6 9.0197189094799e-07
"157" "2003-10-01" "204966" 0 1 1 2 9.03226505723746e-07
"158" "2003-10-01" "254117" 1503 6 1 7 2.26757369614512e-07
"159" "2003-10-01" "217253" 2069.13127324107 3 10 13 9.03210189656076e-07
"160" "2003-10-01" "225452" 12234.0768007159 5 26 31 9.03977682598972e-07
"161" "2003-10-01" "110761" 0 1 0 1 2.26649441309127e-07
"162" "2003-10-01" "315566" 0 0 2 2 9.04775950331419e-07
"163" "2003-10-01" "37036" 0 1 0 1 2.26649441309127e-07
"164" "2003-10-01" "53423" 0 1 0 1 2.26649441309127e-07
"165" "2003-10-01" "303276" 240.590908081024 1 2 3 9.03255060260661e-07
"166" "2003-10-01" "151731" 0 1 0 1 2.26649441309127e-07
"167" "2003-10-01" "37042" 45446.0025817668 96 67 163 9.04408539425429e-07
"168" "2003-10-01" "200883" 0 6 0 6 2.26649441309127e-07
"169" "2003-10-01" "110772" 0 0 4 4 9.05634677838576e-07
"170" "2003-10-01" "213169" 2127.13313930646 3 1 4 9.029443208414e-07
"171" "2003-10-01" "37046" 7.93015200320615 1 2 3 9.04712921019467e-07
"172" "2003-10-01" "37048" 7732.20615174976 31 5 36 9.02974488261783e-07
"173" "2003-10-01" "262333" 0 3 0 3 2.26649441309127e-07
"174" "2003-10-01" "262334" 1979.40459491842 1 13 14 9.03309726839139e-07
"175" "2003-10-01" "323775" 25.0405670336358 5 1 6 2.26757369614512e-07
"176" "2003-10-01" "241856" 491.390748735984 1 10 11 9.03526826615009e-07
"177" "2003-10-01" "319674" 1392.54046681455 2 3 5 9.00465270405218e-07
"178" "2003-10-01" "37060" 0 10 0 10 2.26649441309127e-07
"179" "2003-10-01" "245960" 1719.9845101904 6 1 7 9.02637868908097e-07
"180" "2003-10-01" "331970" 0 1 1 2 2.26757369614512e-07
"181" "2003-10-01" "41157" 4793.38557062794 17 33 50 9.04114171537582e-07
"182" "2003-10-01" "225478" 1592.42218722647 2 3 5 9.02514857650844e-07
"183" "2003-10-01" "331971" 0 5 0 5 2.26649441309127e-07
"184" "2003-10-01" "241861" 0 5 0 5 2.26649441309127e-07
"185" "2003-10-01" "291021" 2369.77789163095 12 4 16 9.03730962907266e-07
"186" "2003-10-01" "225488" 0 13 0 13 2.26649441309127e-07
"187" "2003-10-01" "41166" 25055.5502775856 97 129 226 9.03938459869652e-07
"188" "2003-10-01" "106704" 0 3 0 3 2.26649441309127e-07
"189" "2003-10-01" "327883" 0 7 0 7 2.26649441309127e-07
"190" "2003-10-01" "250068" 0 6 0 6 2.26649441309127e-07
"191" "2003-10-01" "245972" 0 3 5 8 9.02049185133869e-07
"192" "2003-10-01" "41170" 0 4 0 4 2.26649441309127e-07
"193" "2003-10-01" "225491" 0 6 0 6 2.26649441309127e-07
"194" "2003-10-01" "331989" 0 0 4 4 9.04029984866538e-07
"195" "2003-10-01" "311511" 971.294379836694 1 9 10 9.03545603301917e-07
"196" "2003-10-01" "213202" 0 8 0 8 2.26649441309127e-07
"197" "2003-10-01" "94419" 0 1 1 2 9.03389698827942e-07
"198" "2003-10-01" "262360" 111.222439573711 1 2 3 9.03723612400172e-07
"199" "2003-10-01" "262353" 993.503294467686 6 2 8 9.03505601734731e-07
"200" "2003-10-01" "168151" 0 6 0 6 2.26649441309127e-07
"201" "2003-10-01" "41174" 7674.01982034659 4 15 19 9.03242822380912e-07
"202" "2003-10-01" "41176" 211.123536661352 26 22 48 9.03192242662466e-07
"203" "2003-10-01" "331987" 0 0 2 2 9.04286680580624e-07
"204" "2003-10-01" "184540" 15615.2887635656 22 31 53 9.0404551326732e-07
"205" "2003-10-01" "295134" 2765.33776174 9 12 21 9.00630711687395e-07
"206" "2003-10-01" "192729" 3777.7168060116 12 6 18 9.03647664161153e-07
"207" "2003-10-01" "73948" 0 14 0 14 2.26649441309127e-07
"208" "2003-10-01" "172250" 10893.3660768759 20 29 49 9.04278503310564e-07
"209" "2003-10-01" "205017" 0 0 3 3 9.03439484461293e-07
"210" "2003-10-01" "295141" 0 1 3 4 9.02567805406381e-07
"211" "2003-10-01" "250088" 1 1 3 4 2.26973534885832e-07
"212" "2003-10-01" "176360" 139.330121323912 3 2 5 2.2686540075773e-07
"213" "2003-10-01" "286947" 0 0 1 1 9.04724380241181e-07
"214" "2003-10-01" "241898" 1.58571428571429 2 2 4 9.0179782414221e-07
"215" "2003-10-01" "274665" 2043.76050289061 7 2 9 9.03360319717284e-07
"216" "2003-10-01" "45295" 9791.38477420126 11 18 29 9.03880449156273e-07
"217" "2003-10-01" "307435" 788 3 1 4 9.0137270048557e-07
"218" "2003-10-01" "209134" 0 1 1 2 2.26757369614512e-07
"219" "2003-10-01" "246004" 51461.578518146 90 77 167 9.04098640778104e-07
"220" "2003-10-01" "254193" 0 0 2 2 9.02381293996728e-07
"221" "2003-10-01" "246008" 0 2 0 2 2.26649441309127e-07
"222" "2003-10-01" "299250" 0 0 1 1 9.05216582119438e-07
"223" "2003-10-01" "41209" 88.5306835348636 4 4 8 9.0295491997562e-07
"224" "2003-10-01" "155897" 0 1 0 1 2.26649441309127e-07
"225" "2003-10-01" "225530" 0 4 0 4 2.26649441309127e-07
"226" "2003-10-01" "221437" 0 0 1 1 9.02083361523438e-07
"227" "2003-10-01" "282876" 973.57122789152 1 7 8 9.03582342555295e-07
"228" "2003-10-01" "229636" 1651.3436843265 4 1 5 9.03392147173421e-07
"229" "2003-10-01" "45314" 485.060951004978 8 4 12 9.03157166506958e-07
"230" "2003-10-01" "311560" 117.527171263433 7 2 9 9.02713647495737e-07
"231" "2003-10-01" "299267" 0 0 1 1 2.26757369614512e-07
"232" "2003-10-01" "41224" 10309.0369468994 25 40 65 9.03881266156878e-07
"233" "2003-10-01" "274692" 2185.09340445392 39 19 58 9.031849009161e-07
"234" "2003-10-01" "250124" 4051.95816742416 33 7 40 9.04116623811539e-07
"235" "2003-10-01" "196876" 104.241812471585 2 10 12 9.0356601362939e-07
"236" "2003-10-01" "41226" 8636.79246315701 17 29 46 9.03672162198309e-07
"237" "2003-10-01" "270606" 0 0 5 5 9.05638778727994e-07
"238" "2003-10-01" "250122" 0 0 1 1 2.26757369614512e-07
"239" "2003-10-01" "172304" 0 35 0 35 2.26649441309127e-07
"240" "2003-10-01" "209166" 10395.3413063338 22 50 72 9.03804474555193e-07
"241" "2003-10-01" "114960" 2328.52903070925 9 6 15 9.03748114555496e-07
"242" "2003-10-01" "274710" 3619.77907397795 7 17 24 9.02734835183187e-07
"243" "2003-10-01" "135447" 263.500762833189 3 2 5 9.01186682623679e-07
"244" "2003-10-01" "131353" 10297.6684935691 15 18 33 9.04252337040165e-07
"245" "2003-10-01" "282912" 779.715674196597 6 6 12 9.02125678736808e-07
"246" "2003-10-01" "86302" 3090.80034808404 17 10 27 9.03526826615009e-07
"247" "2003-10-01" "106782" 1753.28145054057 2 9 11 9.03842051793765e-07
"248" "2003-10-01" "262426" 3094.83951121278 6 3 9 9.0235279467684e-07
"249" "2003-10-01" "37150" 0 1 0 1 2.26649441309127e-07
"250" "2003-10-01" "262428" 0 0 3 3 9.04393816478598e-07
"251" "2003-10-01" "266534" 3020.83279458378 16 4 20 9.03390514941627e-07
"252" "2003-10-01" "192801" 0 23 0 23 2.26649441309127e-07
"253" "2003-10-01" "327970" 0 0 2 2 9.03444381705251e-07
"254" "2003-10-01" "299298" 2468.76513083349 10 6 16 9.03917215645722e-07
"255" "2003-10-01" "37159" 15852.2664242383 28 98 126 9.04281774200841e-07
"256" "2003-10-01" "184613" 0 2 5 7 9.02526261257887e-07
"257" "2003-10-01" "217381" 0 1 2 3 2.2686540075773e-07
"258" "2003-10-01" "37161" 23576.9130225467 58 63 121 9.04316119977428e-07
"259" "2003-10-01" "201004" 906.713946386081 1 8 9 9.02478205151346e-07
"260" "2003-10-01" "254251" 346.982483013971 1 4 5 9.03717078716469e-07
"261" "2003-10-01" "37163" 47911.6971693899 77 69 146 9.04339836441097e-07
"262" "2003-10-01" "282927" 3132.75235853979 14 8 22 9.03668079099874e-07
"263" "2003-10-01" "172336" 135.67742893091 17 1 18 2.26757369614512e-07
"264" "2003-10-01" "164141" 0 1 0 1 2.26649441309127e-07
"265" "2003-10-01" "131379" 358.801839835787 1 7 8 9.03712995212129e-07
"266" "2003-10-01" "205106" 0 14 0 14 2.26649441309127e-07
"267" "2003-10-01" "147762" 0 0 3 3 9.0352601025502e-07
"268" "2003-10-01" "311601" 1155.45454261489 6 3 9 9.03767717236387e-07
"269" "2003-10-01" "147767" 0 0 1 1 2.26757369614512e-07
"270" "2003-10-01" "295218" 2642.41786760599 13 11 24 9.03899240543858e-07
"271" "2003-10-01" "336191" 0 1 0 1 2.26649441309127e-07
"272" "2003-10-01" "225601" 13511.256515871 49 10 59 9.03803657693403e-07
"273" "2003-10-01" "168261" 0 2 0 2 2.26649441309127e-07
"274" "2003-10-01" "270660" 125.887653760678 3 4 7 9.03242006534053e-07
"275" "2003-10-01" "41289" 39.3150951316848 7 4 11 8.96165754818011e-07
"276" "2003-10-01" "201036" 0 2 0 2 2.26649441309127e-07
"277" "2003-10-01" "262478" 157.39176400332 7 4 11 9.03191426906976e-07
"278" "2003-10-01" "319820" 0 2 6 8 9.02134630963787e-07
"279" "2003-10-01" "196947" 0 0 1 1 9.05543647656589e-07
"280" "2003-10-01" "168273" 13989.283990785 13 24 37 9.03990757598494e-07
"281" "2003-10-01" "250200" 218.284762392095 9 1 10 9.02183464420591e-07
"282" "2003-10-01" "188759" 5983.88474438279 19 15 34 9.04003832976252e-07
"283" "2003-10-01" "319837" 0 0 1 1 9.04657266071463e-07
"284" "2003-10-01" "217434" 0 6 0 6 2.26649441309127e-07
"285" "2003-10-01" "209247" 34.3229213987197 10 1 11 9.02246955818771e-07
"286" "2003-10-01" "250206" 0 0 1 1 9.03575810914112e-07
"287" "2003-10-01" "37219" 643.491814190278 13 4 17 9.03418263684302e-07
"288" "2003-10-01" "53605" 597.870721633933 7 16 23 9.03481929006197e-07
"289" "2003-10-01" "242021" 1919.47403661132 3 5 8 9.03175112106611e-07
"290" "2003-10-01" "201068" 0 2 0 2 2.26649441309127e-07
"291" "2003-10-01" "37227" 366150.256538448 376 349 725 9.04818520549333e-07
"292" "2003-10-01" "229737" 0 4 0 4 2.26649441309127e-07
"293" "2003-10-01" "37229" 1372.53702693941 5 1 6 9.02813890333391e-07
"294" "2003-10-01" "225650" 3227.25948575966 2 4 6 9.00583668275409e-07
"295" "2003-10-01" "303479" 0 0 4 4 9.04916774804221e-07
"296" "2003-10-01" "311668" 248.276408863354 1 2 3 9.03532541176237e-07
"297" "2003-10-01" "217467" 0 0 2 2 2.2686540075773e-07
"298" "2003-10-01" "106877" 2601.54963900811 11 14 25 9.04167307118509e-07
"299" "2003-10-01" "237956" 0 0 1 1 9.03975231078668e-07
"300" "2003-10-01" "188804" 3794.2708288534 14 26 40 9.04103545170821e-07
"301" "2003-10-01" "209283" 0 4 0 4 2.26649441309127e-07
"302" "2003-10-01" "188802" 0 0 3 3 9.05032250824258e-07
"303" "2003-10-01" "315778" 0 0 4 4 9.05225595796857e-07
"304" "2003-10-01" "229766" 2013.67777868554 18 10 28 9.03358687600499e-07
"305" "2003-10-01" "336260" 198.153593755926 2 4 6 9.03406837524991e-07
"306" "2003-10-01" "41357" 13666.5048875713 21 44 65 9.04226172284021e-07
"307" "2003-10-01" "209295" 5318.54691248834 19 5 24 9.03950716606931e-07
"308" "2003-10-01" "315788" 4772.98792008117 24 2 26 9.03400308420865e-07
"309" "2003-10-01" "57757" 15502.749363216 45 29 74 9.04120710964362e-07
"310" "2003-10-01" "262553" 0 0 4 4 9.05015869453271e-07
"311" "2003-10-01" "274854" 0 1 2 3 9.05115805041676e-07
"312" "2003-10-01" "41381" 28833.1996222224 82 93 175 9.04273597019514e-07
"313" "2003-10-01" "270753" 0 2 0 2 2.26649441309127e-07
"314" "2003-10-01" "315809" 34.2141892421304 2 2 4 9.02730760550666e-07
"315" "2003-10-01" "307620" 0 0 5 5 9.04904491855407e-07
"316" "2003-10-01" "98730" 137.316282862874 4 2 6 9.02904372495005e-07
"317" "2003-10-01" "319917" 1.17577683362698 12 4 16 9.03240374844756e-07
"318" "2003-10-01" "41386" 32868.9479343047 46 67 113 9.04366007775739e-07
"319" "2003-10-01" "164268" 46.5223688038835 4 6 10 9.03480296449955e-07
"320" "2003-10-01" "147884" 38.6736497569717 4 2 6 9.02413866852444e-07
"321" "2003-10-01" "274858" 0 14 0 14 2.26649441309127e-07
"322" "2003-10-01" "233903" 0 0 1 1 9.04426534789219e-07
"323" "2003-10-01" "287147" 10.3073014281605 4 7 11 9.029443208414e-07
"324" "2003-10-01" "258478" 6176.01502220004 3 12 15 9.03647664161153e-07
"325" "2003-10-01" "315819" 0 0 2 2 9.04404449669892e-07
"326" "2003-10-01" "274860" 2156.62981234047 29 14 43 9.03321150542083e-07
"327" "2003-10-01" "111023" 0 1 0 1 2.26649441309127e-07
"328" "2003-10-01" "295340" 0 0 8 8 9.0477676895168e-07
"329" "2003-10-01" "106929" 1.83637088251363 3 1 4 2.26757369614512e-07
"330" "2003-10-01" "233906" 0 2 0 2 2.26649441309127e-07
"331" "2003-10-01" "123317" 163.852477547605 9 8 17 9.03516214050219e-07
"332" "2003-10-01" "229814" 31.5046285569012 1 2 3 9.023283681211e-07
"333" "2003-10-01" "324030" 0 0 1 1 2.26757369614512e-07
"334" "2003-10-01" "172473" 0 1 0 1 2.26649441309127e-07
"335" "2003-10-01" "201146" 466.806147291348 1 5 6 9.03198768759438e-07
"336" "2003-10-01" "324032" 0 2 0 2 2.26649441309127e-07
"337" "2003-10-01" "328122" 0 0 3 3 9.03711361820725e-07
"338" "2003-10-01" "197054" 2714.59044682548 6 15 21 9.03461522477219e-07
"339" "2003-10-01" "53695" 1575.2 1 3 4 9.02180208692326e-07
"340" "2003-10-01" "307643" 0 1 5 6 9.033366546011e-07
"341" "2003-10-01" "258493" 246.367610796538 1 2 3 9.03268930258606e-07
"342" "2003-10-01" "311750" 1119.39761561525 7 2 9 9.03677878598106e-07
"343" "2003-10-01" "197059" 8.85821809619764 1 5 6 9.0319305841943e-07
"344" "2003-10-01" "229826" 0 0 9 9 9.05601051946182e-07
"345" "2003-10-01" "303553" 0 0 4 4 9.0537311784246e-07
"346" "2003-10-01" "307651" 0 0 3 3 9.0471128401149e-07
"347" "2003-10-01" "37320" 1.34441261908491 2 1 3 2.26757318195619e-07
"348" "2003-10-01" "303565" 0 1 0 1 2.26649441309127e-07
"349" "2003-10-01" "299470" 0 1 0 1 2.26649441309127e-07
"350" "2003-10-01" "303562" 1485.43381462929 3 1 4 9.03530908437081e-07
"351" "2003-10-01" "217551" 0 0 4 4 9.04488706101771e-07
"352" "2003-10-01" "41425" 54229.4177535538 108 158 266 9.0431366662115e-07
"353" "2003-10-01" "254418" 0 1 1 2 2.26865349289832e-07
"354" "2003-10-01" "278996" 691.315658603271 3 6 9 9.03581526094983e-07
"355" "2003-10-01" "242138" 136.464249339996 1 11 12 9.03867377347456e-07
"356" "2003-10-01" "180701" 205541.60693535 219 358 577 9.04580342564576e-07
"357" "2003-10-01" "221662" 64.9326629814822 2 5 7 9.0201907950757e-07
"358" "2003-10-01" "336360" 0 3 0 3 2.26649441309127e-07
"359" "2003-10-01" "270817" 0 3 1 4 2.26757369614512e-07
"360" "2003-10-01" "213477" 1501 15 1 16 2.26757369614512e-07
"361" "2003-10-01" "180710" 150.912687915477 4 5 9 9.03311358779012e-07
"362" "2003-10-01" "266734" 2594.68946247179 3 5 8 9.03724429117278e-07
"363" "2003-10-01" "147951" 344.669792782281 2 4 6 9.03517030392506e-07
"364" "2003-10-01" "328171" 511.966079480757 14 6 20 9.03132696383947e-07
"365" "2003-10-01" "328180" 0 8 6 14 9.0217369730629e-07
"366" "2003-10-01" "49657" 0 2 0 2 2.26649441309127e-07
"367" "2003-10-01" "41465" 2159.40840580811 10 10 20 9.0389025326101e-07
