"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"807" "2003-07-01" "42670" 17995.0866847467 27 36 63 4.31452359246218e-07
"808" "2003-07-01" "329385" 0 2 0 2 8.52220674021331e-08
"809" "2003-07-01" "198334" 844.701168178297 2 9 11 4.31288794427059e-07
"810" "2003-07-01" "116424" 11384.7150613814 13 10 23 4.30767852312103e-07
"811" "2003-07-01" "239302" 0 0 1 1 8.5246949757579e-08
"812" "2003-07-01" "181965" 24951.58952324 58 82 140 4.31467810344009e-07
"813" "2003-07-01" "42703" 0 2 0 2 8.52220674021331e-08
"814" "2003-07-01" "132819" 1138.62694803047 11 16 27 4.31021849359588e-07
"815" "2003-07-01" "231121" 0 0 3 3 8.52967580834671e-08
"816" "2003-07-01" "272096" 0 0 6 6 4.31925142189757e-07
"817" "2003-07-01" "50914" 43.9721258797634 2 5 7 4.30935479047271e-07
"818" "2003-07-01" "141031" 68.7636609709355 2 1 3 4.31098404246147e-07
"819" "2003-07-01" "263906" 0 0 2 2 4.31642130689151e-07
"820" "2003-07-01" "181989" 0 1 0 1 8.52220674021331e-08
"821" "2003-07-01" "255726" 1919.86370682165 9 4 13 4.31111971419001e-07
"822" "2003-07-01" "288504" 0 0 2 2 4.31585684648109e-07
"823" "2003-07-01" "280306" 0 0 1 1 4.31418296277378e-07
"824" "2003-07-01" "190201" 85.654571886417 4 2 6 4.30953121781319e-07
"825" "2003-07-01" "263942" 75.7790852987612 1 3 4 4.30957579121657e-07
"826" "2003-07-01" "157444" 0 1 8 9 4.30555489776245e-07
"827" "2003-07-01" "313095" 1136.19906822738 3 2 5 4.31286562318321e-07
"828" "2003-07-01" "165633" 0 4 0 4 8.52220674021331e-08
"829" "2003-07-01" "313090" 0 0 1 1 4.31612136070042e-07
"830" "2003-07-01" "124681" 780.865601369765 11 4 15 4.31132416717073e-07
"831" "2003-07-01" "157455" 3233.51136241423 3 2 5 4.31252525522603e-07
"832" "2003-07-01" "190224" 0 1 0 1 8.52220674021331e-08
"833" "2003-07-01" "239380" 0 0 6 6 4.31689832582049e-07
"834" "2003-07-01" "50965" 388.53733168986 3 2 5 4.31179448262778e-07
"835" "2003-07-01" "222999" 22614.0436228413 24 32 56 4.31468368838146e-07
"836" "2003-07-01" "124697" 361.077963113315 30 5 35 4.31145242484707e-07
"837" "2003-07-01" "59172" 49068.4983183126 21 36 57 4.31072573223065e-07
"838" "2003-07-01" "272161" 713.811986067914 9 1 10 4.31001043022524e-07
"839" "2003-07-01" "149288" 0 3 2 5 4.29090075875998e-07
"840" "2003-07-01" "296747" 47.6714611797565 3 4 7 4.31125353576681e-07
"841" "2003-07-01" "108342" 73.5371203837453 1 4 5 4.30744101821014e-07
"842" "2003-07-01" "313138" 1.89987524547283 1 4 5 4.30590158259107e-07
"843" "2003-07-01" "59191" 66879.6980893794 99 139 238 4.31467810344009e-07
"844" "2003-07-01" "42816" 0 21 0 21 8.52220674021331e-08
"845" "2003-07-01" "141122" 0 0 1 1 8.5246949757579e-08
"846" "2003-07-01" "190277" 3262.24893070621 25 37 62 4.3127893612112e-07
"847" "2003-07-01" "165702" 0 2 0 2 8.52220674021331e-08
"848" "2003-07-01" "42826" 0 1 0 1 8.52220674021331e-08
"849" "2003-07-01" "247630" 668.465153633101 17 1 18 4.29668433463265e-07
"850" "2003-07-01" "223053" 1107.21128845763 18 12 30 4.31096359951665e-07
"851" "2003-07-01" "173902" 0 1 5 6 4.31029280681095e-07
"852" "2003-07-01" "91986" 0 3 0 3 8.52220674021331e-08
"853" "2003-07-01" "173908" 0 20 0 20 8.52220674021331e-08
"854" "2003-07-01" "108369" 0 2 1 3 8.5246949757579e-08
"855" "2003-07-01" "42834" 51.9323689596274 6 1 7 4.30810349960172e-07
"856" "2003-07-01" "75605" 1931.49567422672 4 17 21 4.31197296910385e-07
"857" "2003-07-01" "59222" 0 2 1 3 4.30933622001402e-07
"858" "2003-07-01" "173909" 4519.34232594987 9 6 15 4.31309814584224e-07
"859" "2003-07-01" "42841" 25363.6512935095 29 34 63 4.31524039341184e-07
"860" "2003-07-01" "329567" 0 4 0 4 8.52220674021331e-08
"861" "2003-07-01" "255839" 0 0 1 1 4.31757676867374e-07
"862" "2003-07-01" "255838" 105.147093953979 3 5 8 4.3096092218742e-07
"863" "2003-07-01" "42849" 95168.7513636892 79 128 207 4.31619774055681e-07
"864" "2003-07-01" "264037" 0 0 4 4 4.31322650909012e-07
"865" "2003-07-01" "214882" 1969.54569295599 4 6 10 4.31292514659633e-07
"866" "2003-07-01" "173927" 762.977135127325 9 3 12 4.31182608853128e-07
"867" "2003-07-01" "42854" 0 1 0 1 8.52220674021331e-08
"868" "2003-07-01" "51052" 0 0 2 2 4.30620752733688e-07
"869" "2003-07-01" "108402" 0 0 2 2 8.5271846647111e-08
"870" "2003-07-01" "239475" 1378.43480528184 26 22 48 4.31226304114589e-07
"871" "2003-07-01" "100212" 0 3 0 3 8.52220674021331e-08
"872" "2003-07-01" "329592" 0 1 0 1 8.52220674021331e-08
"873" "2003-07-01" "190326" 0 8 0 8 8.52220674021331e-08
"874" "2003-07-01" "231294" 87.2201462379881 13 1 14 4.30673607976764e-07
"875" "2003-07-01" "264072" 0 0 2 2 4.3169374609587e-07
"876" "2003-07-01" "182151" 8285.45538440004 21 30 51 4.31474698539415e-07
"877" "2003-07-01" "141196" 316.108451445925 1 1 2 4.30615375208095e-07
"878" "2003-07-01" "141194" 401.712740176382 1 5 6 4.31033368017152e-07
"879" "2003-07-01" "264085" 2771.07763531914 3 1 4 4.30957021949072e-07
"880" "2003-07-01" "51089" 4017.09038496147 6 8 14 4.30442253589028e-07
"881" "2003-07-01" "141204" 0 4 0 4 8.52220674021331e-08
"882" "2003-07-01" "141202" 0 5 0 5 8.52220674021331e-08
"883" "2003-07-01" "255896" 55.3041338722714 8 8 16 4.31000485737547e-07
"884" "2003-07-01" "239514" 27248.5939671235 41 93 134 4.31504860254993e-07
"885" "2003-07-01" "124828" 0 10 0 10 8.52220674021331e-08
"886" "2003-07-01" "223133" 2982.0728340192 12 17 29 4.31444354895772e-07
"887" "2003-07-01" "42912" 4.97765091294503 3 3 6 4.3105306263201e-07
"888" "2003-07-01" "108447" 1396.09609481949 2 16 18 4.31057522039971e-07
"889" "2003-07-01" "305062" 0 0 1 1 4.31395590619389e-07
"890" "2003-07-01" "198562" 28936.1302868134 77 103 180 4.3144789166516e-07
"891" "2003-07-01" "231329" 0 0 2 2 4.31810438671907e-07
"892" "2003-07-01" "272290" 0 0 2 2 4.31582518145887e-07
"893" "2003-07-01" "100273" 0 2 0 2 8.52220674021331e-08
"894" "2003-07-01" "42932" 14064.4079741044 77 41 118 4.31261638673474e-07
"895" "2003-07-01" "296888" 0 0 1 1 4.31585125850223e-07
"896" "2003-07-01" "75707" 2775.2364239299 4 11 15 4.31148960241167e-07
"897" "2003-07-01" "296891" 0 0 3 3 4.31684614673996e-07
"898" "2003-07-01" "100290" 14607.2057347158 15 32 47 4.31386471806521e-07
"899" "2003-07-01" "59329" 11511.6612061327 15 17 32 4.30866964654259e-07
"900" "2003-07-01" "42947" 13.3650715878916 1 1 2 8.5246949757579e-08
"901" "2003-07-01" "42949" 17932.147283481 48 6 54 4.3129288668642e-07
"902" "2003-07-01" "165830" 2387 4 4 8 4.30974480708074e-07
"903" "2003-07-01" "83914" 391.624201320352 1 8 9 4.31082236264966e-07
"904" "2003-07-01" "141263" 358.028203902364 10 4 14 4.31137063646178e-07
"905" "2003-07-01" "133072" 18.2550898264627 1 3 4 4.31028537537413e-07
"906" "2003-07-01" "59342" 83.4031104210516 1 6 7 4.31092085580401e-07
"907" "2003-07-01" "247759" 7.2774054332534 1 4 5 4.30857311260801e-07
"908" "2003-07-01" "108500" 0 6 0 6 8.52220674021331e-08
"909" "2003-07-01" "116694" 0 6 0 6 8.52220674021331e-08
"910" "2003-07-01" "92122" 10750.4374816004 4 4 8 4.30188568857273e-07
"911" "2003-07-01" "280539" 6793.77107802253 19 6 25 4.31417551791677e-07
"912" "2003-07-01" "215005" 1.24616785419981 4 9 13 4.30808865184828e-07
"913" "2003-07-01" "321509" 0 3 0 3 8.52220674021331e-08
"914" "2003-07-01" "116706" 0 2 2 4 4.29242948504153e-07
"915" "2003-07-01" "206824" 0 4 0 4 8.52220674021331e-08
"916" "2003-07-01" "174053" 611.343717154088 6 2 8 4.31005872886024e-07
"917" "2003-07-01" "67567" 0 26 0 26 8.52220674021331e-08
"918" "2003-07-01" "42993" 6166.41467275818 8 16 24 4.31282098170156e-07
"919" "2003-07-01" "108530" 27752.2474508236 24 4 28 4.30802555003793e-07
"920" "2003-07-01" "100337" 18568.0260975088 13 26 39 4.30830581043971e-07
"921" "2003-07-01" "206835" 0 0 3 3 4.31656850070468e-07
"922" "2003-07-01" "100342" 0 0 8 8 4.3164436647988e-07
"923" "2003-07-01" "174072" 2140.33562233151 11 15 26 4.3113334609488e-07
"924" "2003-07-01" "59387" 5373.18089687603 33 7 40 4.31049160725732e-07
"925" "2003-07-01" "100347" 854.852616432755 1 8 9 4.31007544787071e-07
"926" "2003-07-01" "296960" 0 1 1 2 4.31757676867374e-07
"927" "2003-07-01" "215040" 4094.49654781415 17 6 23 4.3131725583885e-07
"928" "2003-07-01" "174078" 2387 2 2 4 4.29561198939671e-07
"929" "2003-07-01" "108546" 1571.04184105593 5 2 7 4.31059937591142e-07
"930" "2003-07-01" "174082" 2750 1 2 3 4.3006923684644e-07
"931" "2003-07-01" "67590" 10078.6867209701 18 32 50 4.31488103225762e-07
"932" "2003-07-01" "75784" 0 0 3 3 4.31686105491997e-07
"933" "2003-07-01" "83977" 2422.55477722393 6 2 8 4.31162902398947e-07
"934" "2003-07-01" "100361" 0 0 4 4 4.31764574321147e-07
"935" "2003-07-01" "43019" 4121.27042049847 8 11 19 4.31375678607864e-07
"936" "2003-07-01" "43020" 2420.30131617094 11 19 30 4.3118130742796e-07
"937" "2003-07-01" "124942" 0 1 0 1 8.52220674021331e-08
"938" "2003-07-01" "321547" 0 1 0 1 8.52220674021331e-08
"939" "2003-07-01" "100371" 12712.5497323465 12 17 29 4.31439887480477e-07
"940" "2003-07-01" "165910" 0 1 0 1 8.52220674021331e-08
"941" "2003-07-01" "223262" 0 4 0 4 8.52220674021331e-08
"942" "2003-07-01" "51231" 279.003620578217 1 4 5 4.31376795120611e-07
"943" "2003-07-01" "288795" 0 0 1 1 4.31585125850223e-07
"944" "2003-07-01" "264220" 0 0 1 1 4.31082236264966e-07
"945" "2003-07-01" "174115" 10.6347771930189 2 1 3 8.5246949757579e-08
"946" "2003-07-01" "223272" 0 7 0 7 8.52220674021331e-08
"947" "2003-07-01" "280610" 4348.04891594419 25 26 51 4.31154351101923e-07
"948" "2003-07-01" "272430" 0 2 0 2 8.52220674021331e-08
"949" "2003-07-01" "190511" 0 3 0 3 8.52220674021331e-08
"950" "2003-07-01" "100397" 1646.55969153371 34 4 38 4.31123494893989e-07
"951" "2003-07-01" "43059" 0.776190476190476 1 3 4 4.30300930956064e-07
"952" "2003-07-01" "43060" 81424.1800013622 49 81 130 4.31555139152797e-07
"953" "2003-07-01" "313396" 999.19049225491 4 4 8 4.31187070941915e-07
"954" "2003-07-01" "84028" 3863.18227734292 8 9 17 4.30566427357846e-07
"955" "2003-07-01" "92220" 0 0 1 1 8.5246949757579e-08
"956" "2003-07-01" "124987" 0 4 0 4 8.52220674021331e-08
"957" "2003-07-01" "141370" 1.5 1 6 7 4.31741832200083e-07
"958" "2003-07-01" "313416" 371.355664666684 2 2 4 4.31164947324578e-07
"959" "2003-07-01" "51270" 0 1 0 1 8.52220674021331e-08
"960" "2003-07-01" "329796" 0 2 0 2 8.52220674021331e-08
"961" "2003-07-01" "51272" 1265.38445008159 9 9 18 4.31139665970232e-07
"962" "2003-07-01" "108615" 16929.494064098 6 9 15 4.31042286110352e-07
"963" "2003-07-01" "165964" 10491.5834150556 17 10 27 4.30344818088942e-07
"964" "2003-07-01" "51275" 0 1 0 1 8.52220674021331e-08
"965" "2003-07-01" "108619" 0 0 2 2 4.30690116307866e-07
"966" "2003-07-01" "43086" 2536.17668070504 2 10 12 4.31270008232944e-07
"967" "2003-07-01" "256084" 304.788471568216 5 2 7 4.31152306276802e-07
"968" "2003-07-01" "239700" 40.3085659184363 1 1 2 8.5246949757579e-08
"969" "2003-07-01" "329815" 0 8 0 8 8.52220674021331e-08
"970" "2003-07-01" "92243" 15.1642948149083 1 2 3 4.30672866059016e-07
"971" "2003-07-01" "59480" 31.5896748702287 1 5 6 4.3109505904709e-07
"972" "2003-07-01" "108636" 0 0 1 1 4.31516777156537e-07
"973" "2003-07-01" "313440" 139.413005163271 2 2 4 4.31050275548889e-07
"974" "2003-07-01" "75869" 5106.58888485103 6 11 17 4.31216634612897e-07
"975" "2003-07-01" "43106" 13025.430489719 17 18 35 4.31365816329612e-07
"976" "2003-07-01" "59492" 4773 5 3 8 4.3108316542644e-07
"977" "2003-07-01" "329825" 0 3 0 3 8.52220674021331e-08
"978" "2003-07-01" "272495" 0 1 2 3 8.52967508079308e-08
"979" "2003-07-01" "133226" 0 25 0 25 8.52220674021331e-08
"980" "2003-07-01" "43125" 8130.81312530923 37 15 52 4.30665817967895e-07
"981" "2003-07-01" "43127" 5780.69272308442 10 11 21 4.30865108198846e-07
"982" "2003-07-01" "190582" 0 3 0 3 8.52220674021331e-08
"983" "2003-07-01" "247932" 6018.05367505748 18 1 19 4.30682882164302e-07
"984" "2003-07-01" "141436" 12.9193196633731 9 3 12 4.31164017810523e-07
"985" "2003-07-01" "264318" 507.065740374379 8 3 11 4.31068113503683e-07
"986" "2003-07-01" "190588" 107.417810291159 2 1 3 4.30933064890763e-07
"987" "2003-07-01" "67709" 406.82680901694 3 7 10 4.31259406845812e-07
"988" "2003-07-01" "141438" 0 1 0 1 8.52220674021331e-08
"989" "2003-07-01" "116867" 0 1 0 1 8.52220674021331e-08
"990" "2003-07-01" "149634" 0 3 1 4 8.52469424905372e-08
"991" "2003-07-01" "149644" 12929.1352058982 37 20 57 4.31371584777242e-07
"992" "2003-07-01" "125067" 1408.98534682113 3 6 9 4.31281168150921e-07
"993" "2003-07-01" "297097" 0 2 1 3 8.5246949757579e-08
"994" "2003-07-01" "51342" 331.205843220418 2 6 8 4.30307226450469e-07
"995" "2003-07-01" "116880" 0 2 0 2 8.52220674021331e-08
"996" "2003-07-01" "264331" 0 3 2 5 4.3004759766811e-07
"997" "2003-07-01" "43153" 225.900475603569 3 4 7 4.31156953634675e-07
"998" "2003-07-01" "321687" 0 4 0 4 8.52220674021331e-08
"999" "2003-07-01" "288914" 0 4 0 4 8.52220674021331e-08
"1000" "2003-07-01" "215189" 0 7 0 7 8.52220674021331e-08
"1001" "2003-07-01" "264352" 0 1 1 2 8.52469424905372e-08
"1002" "2003-07-01" "141472" 0 0 7 7 4.32033000408703e-07
"1003" "2003-07-01" "166048" 0 2 0 2 8.52220674021331e-08
"1004" "2003-07-01" "166046" 157.653597765022 5 8 13 4.3035518935198e-07
"1005" "2003-07-01" "182435" 0 0 7 7 4.3171499212336e-07
"1006" "2003-07-01" "305318" 0 1 1 2 4.31162530596371e-07
"1007" "2003-07-01" "207010" 0 5 0 5 8.52220674021331e-08
"1008" "2003-07-01" "321703" 0 2 0 2 8.52220674021331e-08
"1009" "2003-07-01" "133285" 0 5 4 9 4.30860652771123e-07
"1010" "2003-07-01" "43175" 0 0 1 1 4.31394287908234e-07
"1011" "2003-07-01" "239782" 0 2 4 6 4.31147101354923e-07
"1012" "2003-07-01" "297129" 0 0 2 2 4.32397092734907e-07
"1013" "2003-07-01" "231599" 1277.61941919733 5 8 13 4.31252153565442e-07
"1014" "2003-07-01" "297142" 585.75632831626 21 8 29 4.31244528585044e-07
"1015" "2003-07-01" "51382" 2661.50778028133 10 20 30 4.30616302358098e-07
"1016" "2003-07-01" "51390" 5712.4951736172 3 12 15 4.31160485693664e-07
"1017" "2003-07-01" "264379" 1441.65451882311 13 5 18 4.31102864592315e-07
"1018" "2003-07-01" "297159" 0 1 0 1 8.52220674021331e-08
"1019" "2003-07-01" "264391" 0 0 1 1 8.5246949757579e-08
"1020" "2003-07-01" "264387" 603.553274554022 2 2 4 4.31276890114099e-07
"1021" "2003-07-01" "297167" 0 10 2 12 8.52967362568619e-08
"1022" "2003-07-01" "141519" 47369.4833916811 186 170 356 4.31444913329189e-07
"1023" "2003-07-01" "108749" 1389.7381902293 5 6 11 4.31252711501424e-07
"1024" "2003-07-01" "166093" 12778.9115530584 59 25 84 4.3144398260763e-07
"1025" "2003-07-01" "43216" 12035.5236492439 46 49 95 4.31257732990225e-07
"1026" "2003-07-01" "141522" 0 2 0 2 8.52220674021331e-08
"1027" "2003-07-01" "141528" 0 1 0 1 8.52220674021331e-08
"1028" "2003-07-01" "43223" 41413.1670578852 86 161 247 4.314437964638e-07
"1029" "2003-07-01" "248021" 2393.86442144925 8 7 15 4.31033925387165e-07
"1030" "2003-07-01" "43226" 16567.5358394606 14 7 21 4.31062538984218e-07
"1031" "2003-07-01" "43228" 0 2 1 3 4.30953678943819e-07
"1032" "2003-07-01" "108767" 0 1 0 1 8.52220674021331e-08
"1033" "2003-07-01" "149726" 0 1 1 2 4.3100884516352e-07
"1034" "2003-07-01" "75999" 179.480288538568 8 16 24 4.30162846748894e-07
"1035" "2003-07-01" "305381" 107.970561215717 4 5 9 4.31191347196998e-07
"1036" "2003-07-01" "313575" 0 1 2 3 4.29982693196599e-07
"1037" "2003-07-01" "248034" 0 1 1 2 4.28252869615416e-07
"1038" "2003-07-01" "174311" 32594.1991873344 45 26 71 4.31481586954758e-07
"1039" "2003-07-01" "157936" 164.085662583309 5 1 6 8.5246949757579e-08
"1040" "2003-07-01" "43247" 83179.903353571 124 39 163 4.31351116789609e-07
"1041" "2003-07-01" "51441" 66.7677347288897 5 3 8 4.30538621036461e-07
"1042" "2003-07-01" "43251" 4809.57838666098 21 18 39 4.31365816329612e-07
"1043" "2003-07-01" "100595" 1162.30658789626 7 7 14 4.3122556029137e-07
"1044" "2003-07-01" "84216" 25.52139860491 7 6 13 4.30094577797658e-07
"1045" "2003-07-01" "76026" 2.05478446330979 4 3 7 4.31003643704804e-07
"1046" "2003-07-01" "59647" 0 4 0 4 8.52220674021331e-08
"1047" "2003-07-01" "43267" 0 2 0 2 8.52220674021331e-08
"1048" "2003-07-01" "149762" 213.768495461056 1 3 4 4.31201573368301e-07
"1049" "2003-07-01" "84234" 0 0 2 2 4.31174614508336e-07
"1050" "2003-07-01" "149769" 234.660408087998 1 6 7 4.31186885019705e-07
"1051" "2003-07-01" "231689" 192.071634720654 5 1 6 4.30954978995254e-07
"1052" "2003-07-01" "313609" 4073.10862435896 1 4 5 4.31164575518475e-07
"1053" "2003-07-01" "321822" 0 3 0 3 8.52220674021331e-08
"1054" "2003-07-01" "157980" 184.237634234684 5 3 8 4.31150633252493e-07
"1055" "2003-07-01" "108829" 83.5062086543712 2 2 4 4.30852670360223e-07
"1056" "2003-07-01" "141600" 0 1 0 1 8.52220674021331e-08
"1057" "2003-07-01" "51487" 5634.29970147603 22 29 51 4.31288236397708e-07
"1058" "2003-07-01" "305447" 0 2 0 2 8.52220674021331e-08
"1059" "2003-07-01" "51491" 941.131577955123 2 2 4 4.31089297992633e-07
"1060" "2003-07-01" "174374" 222.634934219056 2 1 3 8.5246949757579e-08
"1061" "2003-07-01" "313643" 0 0 2 2 4.31288236397708e-07
"1062" "2003-07-01" "108861" 149.844131937625 10 1 11 4.30652278861131e-07
"1063" "2003-07-01" "239933" 2801.8512028478 4 4 8 4.31034482758621e-07
"1064" "2003-07-01" "305477" 4942.55014086971 20 3 23 4.31125353576681e-07
"1065" "2003-07-01" "207170" 37.5810478912552 2 9 11 4.30949778836574e-07
"1066" "2003-07-01" "117062" 0 0 2 2 8.5271846647111e-08
"1067" "2003-07-01" "305475" 0 12 0 12 8.52220674021331e-08
"1068" "2003-07-01" "117064" 0 2 0 2 8.52220674021331e-08
"1069" "2003-07-01" "108871" 205.991785197335 6 3 9 4.31062724799211e-07
"1070" "2003-07-01" "330064" 0 4 0 4 8.52220674021331e-08
"1071" "2003-07-01" "297289" 0 10 2 12 4.29823566022619e-07
"1072" "2003-07-01" "59725" 0 0 2 2 4.31100076865144e-07
"1073" "2003-07-01" "199006" 8976.57774666056 21 13 34 4.30895556087951e-07
"1074" "2003-07-01" "313701" 0 0 1 1 8.5246949757579e-08
"1075" "2003-07-01" "305511" 4063.27370912946 7 4 11 4.3046708261266e-07
"1076" "2003-07-01" "43366" 25917.7602692098 29 36 65 4.31424624509578e-07
"1077" "2003-07-01" "84325" 2892.64190772373 29 30 59 4.31251595630904e-07
"1078" "2003-07-01" "297314" 0 0 1 1 4.31535026187703e-07
"1079" "2003-07-01" "108905" 0 0 1 1 4.31516777156537e-07
"1080" "2003-07-01" "133487" 0 1 0 1 8.52220674021331e-08
"1081" "2003-07-01" "256366" 0 4 0 4 8.52220674021331e-08
"1082" "2003-07-01" "108916" 13616.5668798107 10 25 35 4.31249735859537e-07
"1083" "2003-07-01" "43390" 45.6834639907087 4 3 7 4.30289266262137e-07
"1084" "2003-07-01" "108930" 4135.075 2 3 5 4.30295746569575e-07
"1085" "2003-07-01" "59784" 8698.77705514016 25 15 40 4.31123123159374e-07
"1086" "2003-07-01" "297348" 14.2775140552149 1 2 3 4.30176910254342e-07
"1087" "2003-07-01" "125323" 488.467782349933 18 9 27 4.3096686554351e-07
"1088" "2003-07-01" "117136" 199.554913797461 7 1 8 4.31017576465751e-07
"1089" "2003-07-01" "125327" 0 1 0 1 8.52220674021331e-08
"1090" "2003-07-01" "330123" 0 2 0 2 8.52220674021331e-08
"1091" "2003-07-01" "321941" 0 1 0 1 8.52220674021331e-08
"1092" "2003-07-01" "313757" 0 7 0 7 8.52220674021331e-08
"1093" "2003-07-01" "240030" 0 2 0 2 8.52220674021331e-08
"1094" "2003-07-01" "256413" 116.172481893029 1 6 7 4.31024078729134e-07
"1095" "2003-07-01" "59810" 0 0 3 3 4.31729343693686e-07
"1096" "2003-07-01" "141729" 305.176597123801 2 3 5 4.31122937292306e-07
"1097" "2003-07-01" "330152" 80.5724177778117 3 1 4 8.5246949757579e-08
"1098" "2003-07-01" "43429" 37057.091765776 27 40 67 4.31557001559215e-07
"1099" "2003-07-01" "51625" 6716.82932082009 20 7 27 4.31230767107787e-07
"1100" "2003-07-01" "289199" 0 1 0 1 8.52220674021331e-08
"1101" "2003-07-01" "51627" 0 1 0 1 8.52220674021331e-08
"1102" "2003-07-01" "100786" 2410.20402538099 3 3 6 4.30088843452392e-07
"1103" "2003-07-01" "182711" 411.240895378223 15 2 17 4.30955164717528e-07
"1104" "2003-07-01" "117178" 0 1 0 1 8.52220674021331e-08
"1105" "2003-07-01" "149951" 0 1 5 6 4.31218308149465e-07
"1106" "2003-07-01" "215488" 2464.93240016179 4 8 12 4.31291956620655e-07
"1107" "2003-07-01" "215487" 0 2 0 2 8.52220674021331e-08
"1108" "2003-07-01" "100804" 4779 8 2 10 8.52718393758238e-08
"1109" "2003-07-01" "215496" 0 0 6 6 4.31954993745292e-07
"1110" "2003-07-01" "264642" 0 0 1 1 8.5246949757579e-08
"1111" "2003-07-01" "108999" 0 2 2 4 4.30056290067807e-07
"1112" "2003-07-01" "248268" 0 0 6 6 4.31880559112572e-07
"1113" "2003-07-01" "305615" 0 1 3 4 4.31120335170193e-07
"1114" "2003-07-01" "207306" 0 0 10 10 4.3192682123024e-07
"1115" "2003-07-01" "149971" 254.362740074471 5 3 8 4.30959993552838e-07
"1116" "2003-07-01" "92628" 0 1 0 1 8.52220674021331e-08
"1117" "2003-07-01" "51667" 7.88553162954123 1 2 3 4.30670454843987e-07
"1118" "2003-07-01" "109014" 0 6 7 13 4.2901754553056e-07
"1119" "2003-07-01" "207319" 6301.00823578606 19 10 29 4.3070050422108e-07
"1120" "2003-07-01" "289234" 0 3 4 7 4.30523236415377e-07
"1121" "2003-07-01" "125400" 0 0 1 1 4.31476560251603e-07
"1122" "2003-07-01" "313812" 0 5 0 5 8.52220674021331e-08
"1123" "2003-07-01" "305629" 0 0 3 3 4.32554389388922e-07
"1124" "2003-07-01" "264671" 2504.59670587751 9 6 15 4.3092415131643e-07
"1125" "2003-07-01" "43484" 81751.7603314102 65 187 252 4.31520315113395e-07
"1126" "2003-07-01" "215513" 289.683656094087 7 3 10 4.31161786993142e-07
"1127" "2003-07-01" "174561" 14351.4773798289 46 29 75 4.31385169150439e-07
"1128" "2003-07-01" "92643" 28.7018091892691 1 5 6 4.30779357397817e-07
"1129" "2003-07-01" "190951" 28.022849522171 3 2 5 4.31110298707704e-07
"1130" "2003-07-01" "166374" 0 15 0 15 8.52220674021331e-08
"1131" "2003-07-01" "240101" 14.7924770943554 2 1 3 4.30954978995254e-07
"1132" "2003-07-01" "51692" 3203.31403307109 2 23 25 4.31482890193214e-07
"1133" "2003-07-01" "109038" 0 0 1 1 4.3096092218742e-07
"1134" "2003-07-01" "133616" 31712.2007987585 51 33 84 4.31264986458279e-07
"1135" "2003-07-01" "125425" 0 1 0 1 8.52220674021331e-08
"1136" "2003-07-01" "117247" 0 3 0 3 8.52220674021331e-08
"1137" "2003-07-01" "240125" 0 1 0 1 8.52220674021331e-08
"1138" "2003-07-01" "199172" 145.599121404595 7 1 8 4.30970951695914e-07
"1139" "2003-07-01" "199170" 44.6266174676386 3 2 5 4.31033553806996e-07
"1140" "2003-07-01" "313864" 0 2 0 2 8.52220674021331e-08
"1141" "2003-07-01" "174600" 117.928042158464 2 3 5 4.30899083865458e-07
"1142" "2003-07-01" "240134" 161.26185821072 8 7 15 4.31139851851724e-07
"1143" "2003-07-01" "109066" 0 6 3 9 4.30193750661423e-07
"1144" "2003-07-01" "43529" 0 1 0 1 8.52220674021331e-08
"1145" "2003-07-01" "109075" 0 0 1 1 8.5246949757579e-08
"1146" "2003-07-01" "133656" 0 1 0 1 8.52220674021331e-08
"1147" "2003-07-01" "43553" 17143.6889830836 102 49 151 4.31361722686176e-07
"1148" "2003-07-01" "43555" 712.671606745167 22 12 34 4.31112528992318e-07
"1149" "2003-07-01" "68131" 19.2325280112045 5 6 11 4.29714592162178e-07
"1150" "2003-07-01" "322082" 0 2 0 2 8.52220674021331e-08
"1151" "2003-07-01" "281124" 0 0 1 1 4.31585125850223e-07
"1152" "2003-07-01" "92713" 0 14 0 14 8.52220674021331e-08
"1153" "2003-07-01" "141865" 0 0 1 1 4.31735681054402e-07
"1154" "2003-07-01" "100909" 8635.61442180951 35 31 66 4.31307768284215e-07
"1155" "2003-07-01" "248371" 0 0 2 2 4.31173870863426e-07
"1156" "2003-07-01" "191026" 906.623626373442 3 9 12 4.31106767470925e-07
"1157" "2003-07-01" "215606" 228.98512823902 1 7 8 4.31297351057929e-07
"1158" "2003-07-01" "92730" 0 32 0 32 8.52220674021331e-08
"1159" "2003-07-01" "133691" 503.516338865373 3 4 7 4.30962408011074e-07
"1160" "2003-07-01" "158271" 18764.4740088654 10 3 13 4.31167178174662e-07
"1161" "2003-07-01" "240194" 583.92938211588 4 4 8 4.31230395188159e-07
"1162" "2003-07-01" "43588" 116721.751138327 84 117 201 4.31370654372028e-07
"1163" "2003-07-01" "125509" 91.1559897648237 1 2 3 4.30641151465536e-07
"1164" "2003-07-01" "43590" 0 0 5 5 4.3232605685347e-07
"1165" "2003-07-01" "133701" 5457.42484477046 24 31 55 4.31341999856794e-07
"1166" "2003-07-01" "141894" 59.0467985443149 16 10 26 4.30804410920203e-07
"1167" "2003-07-01" "43592" 0 0 8 8 4.31887273966397e-07
"1168" "2003-07-01" "289354" 0 0 7 7 4.3136600240616e-07
