"mon" "ids" "betweenness" "indegree" "outdegree" "alldegree" "closeness"
"62" "1990-10-01" "641542" 0 0 4 4 7.26585773450556e-05
"63" "1990-10-01" "1423354" 0 0 2 2 6.34920634920635e-05
"64" "1990-10-01" "801310" 7.16666666666667 2 4 6 7.20097933318931e-05
"65" "1990-10-01" "890141" 0 0 2 2 7.25952813067151e-05
"66" "1990-10-01" "412947" 0 1 0 1 6.24921884764404e-05
"67" "1990-10-01" "890140" 0 0 2 2 6.4e-05
"68" "1990-10-01" "5914" 0 0 1 1 6.29881582262535e-05
"69" "1990-10-01" "508447" 0 0 5 5 7.32976618045884e-05
"70" "1990-10-01" "375327" 0 0 3 3 7.25584095196633e-05
"71" "1990-10-01" "1185071" 0 5 0 5 6.24921884764404e-05
"72" "1990-10-01" "831249" 0 0 3 3 7.25847426870872e-05
"73" "1990-10-01" "375336" 0 0 3 3 7.25742071267871e-05
"74" "1990-10-01" "1316" 4 3 3 6 6.40040962621608e-05
"75" "1990-10-01" "878377" 0 1 0 1 6.24921884764404e-05
"76" "1990-10-01" "1685011" 0 1 0 1 6.24921884764404e-05
"77" "1990-10-01" "445738" 10.5 1 8 9 7.26955510322768e-05
"78" "1990-10-01" "1236035" 0 6 0 6 6.24921884764404e-05
"79" "1990-10-01" "820798" 0 3 0 3 6.24921884764404e-05
"80" "1990-10-01" "375093" 1 1 2 3 6.34920634920635e-05
"81" "1990-10-01" "820799" 0 2 0 2 6.24921884764404e-05
"82" "1990-10-01" "5951" 0 6 0 6 6.24921884764404e-05
"83" "1990-10-01" "403001" 0 0 2 2 7.25531451788435e-05
"84" "1990-10-01" "412986" 0 0 2 2 7.25794745246044e-05
"85" "1990-10-01" "446021" 0 1 0 1 6.24921884764404e-05
"86" "1990-10-01" "375368" 0 0 2 2 7.25689404934688e-05
"87" "1990-10-01" "1454390" 0 2 0 2 6.24921884764404e-05
"88" "1990-10-01" "325" 0 0 2 2 6.34920634920635e-05
"89" "1990-10-01" "388930" 0 1 2 3 7.45545366435548e-05
"90" "1990-10-01" "2118" 0 0 2 2 6.4e-05
"91" "1990-10-01" "350275" 0 0 1 1 6.29881582262535e-05
"92" "1990-10-01" "2121" 0 0 2 2 7.25689404934688e-05
"93" "1990-10-01" "14922" 0 0 1 1 6.29881582262535e-05
"94" "1990-10-01" "936520" 0 0 3 3 7.32922896511287e-05
"95" "1990-10-01" "1153849" 0 0 2 2 6.34920634920635e-05
"96" "1990-10-01" "400716" 0 0 1 1 6.29881582262535e-05
"97" "1990-10-01" "375372" 12.3333333333333 2 3 5 7.20046082949309e-05
"98" "1990-10-01" "425304" 0.5 5 1 6 6.29881582262535e-05
"99" "1990-10-01" "386389" 0 0 3 3 6.40040962621608e-05
"100" "1990-10-01" "347736" 0 0 1 1 6.29881582262535e-05
"101" "1990-10-01" "446036" 0 0 3 3 6.39959042621272e-05
"102" "1990-10-01" "28759" 0 0 3 3 6.40040962621608e-05
"103" "1990-10-01" "375379" 36 2 3 5 7.26480203414457e-05
"104" "1990-10-01" "375389" 0 1 0 1 6.24921884764404e-05
"105" "1990-10-01" "3930" 0 0 2 2 6.34920634920635e-05
"106" "1990-10-01" "996695" 0 0 3 3 7.25110579363353e-05
"107" "1990-10-01" "446043" 0 0 2 2 6.34920634920635e-05
"108" "1990-10-01" "878703" 0 1 0 1 6.24921884764404e-05
"109" "1990-10-01" "375393" 0 0 2 2 7.26480203414457e-05
"110" "1990-10-01" "5736" 0 0 1 1 6.34880325058726e-05
"111" "1990-10-01" "2669" 4.33333333333333 2 5 7 6.66711114074272e-05
"112" "1990-10-01" "375670" 17.8333333333333 3 3 6 7.19838756118629e-05
"113" "1990-10-01" "352885" 0.833333333333333 2 5 7 6.66533359994668e-05
"114" "1990-10-01" "2419" 0 0 1 1 6.29881582262535e-05
"115" "1990-10-01" "361841" 0 0 1 1 6.29881582262535e-05
"116" "1990-10-01" "425588" 0 0 1 1 6.29881582262535e-05
"117" "1990-10-01" "365945" 0 0 2 2 6.34920634920635e-05
"118" "1990-10-01" "14975" 2 2 1 3 6.29881582262535e-05
"119" "1990-10-01" "413562" 0 2 0 2 6.24921884764404e-05
"120" "1990-10-01" "385" 1 4 2 6 6.34880325058726e-05
"121" "1990-10-01" "14979" 0 1 3 4 7.26638569975294e-05
"122" "1990-10-01" "412294" 0 0 3 3 6.40040962621608e-05
"123" "1990-10-01" "1157" 0 0 1 1 6.29881582262535e-05
"124" "1990-10-01" "2438" 0 1 1 2 6.29881582262535e-05
"125" "1990-10-01" "4236" 0 0 2 2 6.34920634920635e-05
"126" "1990-10-01" "1215866" 0 1 2 3 6.34920634920635e-05
"127" "1990-10-01" "350089" 25.6666666666667 9 2 11 7.19372706999496e-05
